ten sach,ten tac gia,gia sach,so luong da ban,so luong binh luan,danh gia trung binh,anh sach
Thơ Hàn Mặc Tử - Văn Học Trong Nhà Trường,HÀN MẶC TỬ,38400,267,54,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/e5/cc/68/a3f440d3386b8b6e060a5a72635d4849.jpg
Hỗn độn và khu vườn,NGUYỄN VĨNH TIẾN,135000,15,2,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/36/51/ed/a5a1f947f2b8003213efcd25bef8ac49.jpg
Nhật Ký Trong Tù (Tái Bản),HỒ CHÍ MINH,35000,44,3,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/a3/3a/af/9ca0af4ec6bf4abcdf8ac5befdf63040.jpg
Văn Học Trong Nhà Trường : Thơ Nguyến Khuyến,NGUYỄN KHUYẾN,30500,265,47,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/6d/f2/fd/3a812d0949aa52478f644cf8ac45c1d0.jpg
Thơ Xuân Diệu,XUÂN DIỆU,38000,25,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/44/8f/b4/2413ec6632c8396218285622955feee8.jpg
Thơ Xuân Diệu (Tái Bản 2023),XUÂN DIỆU,37300,12,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/17/3e/26/8592de902444192a6524b3aae14725db.jpg
Cảm Ơn Bạn Đã Không Từ Bỏ Chính Mình,MAI THANH HẠ,57900,158,6,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/ee/0b/8c/486b667c45c162b7984adfe521a0f317.jpg
Kiếp Này Chỉ Làm Khách Hồng Trần,BẠCH LẠC MAI,101000,452,80,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/23/2d/87/fa50a734691de07a1fc5375b0d96c0c5.jpg
"(Combo thơ Nguyễn Thiên Ngân) Lạ lùng sao, đớn đau này và Có người sực tỉnh cơn mơ",NGUYỄN THIÊN NGÂN,158000,234,16,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/fc/c8/09/9d32361815fafae020c2fabcdbc09115.jpg
Yêu Không Cần Gọi Tên,NGUYỄN THANH HIỀN,81800,391,38,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/d3/22/4a/567b0a114c02c55bf93069b53179d270.jpg
Sự Mất Ngủ Của Lửa (Tập Thơ),NGUYỄN QUANG THIỀU,30000,120,7,4.5,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img016_21.jpg
TÓC RỐI (Thơ song ngữ) – Yosano Akiko – Chu Thu Phương dịch - Viện Nhân Học Văn Hóa – Nxb Thế Giới – bìa mềm,N/A,108000,18,2,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/a0/03/a3/efbe19822d6e02bc270fb311a6a17a41.jpg
Sách - Đường thi - In theo bản của Tân Việt 1950(dịch ra thơ Việt Văn-336 bài),TRẦN TRỌNG KIM,118400,5,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/12/33/f3/26d844f9c42662f7afdea45c6d4b4e15.jpeg
Giấc Mơ Trường Sơn - thơ Tuệ Sỹ,TUỆ SỸ,170000,7,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/31/87/95/d0239dab5f6f339b80dc196c265d96c4.jpg
Lá hoa cồn - Thơ Bùi Giáng - Mới tái bản T7/2024 - Kèm sách tặng,BÙI GIÁNG,155000,3,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/f1/68/19/693cde134b4dc66e11daf23bbe0ae383.jpg
THƠ NÔM NGUYỄN TRÃI VÀ NGUYỂN BỈNH KIÊM,KIỀU THU HOẠCH,558000,2,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/d9/71/d7/a3890680068477eff03c95c539e322f7.png
Distant Road (Thơ Song Ngữ Việt - Anh),NGUYỄN DUY,61600,21,2,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/5f/dc/30/1c255bad9b5a83672e7c0e8f7e0ae731.jpg
TUỔI THƠ IM LẶNG,N/A,52250,1,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/2f/d5/80/17e00ae49224f8333cc0cee5567e3ccd.jpg
"Tục Ngữ, Ca Dao, Dân Ca Việt Nam (Tái Bản)",VŨ NGỌC PHAN,104500,30,6,4.3,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/u/tuc-ngu--ca-dao--dan-ca-120k-2.u5505.d20170807.t143020.686777.jpg
CHẾ LAN VIÊN - di cảo thơ - Vũ Thị Thường góp nhặt và tuyển chọn - NXB Hội Nhà Văn,CHẾ LAN VIÊN,179000,16,2,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/4b/aa/fa/e9224697064e0efa479da7d2f4bff3d9.jpg
Quế Đường Thi Tập - Tập 1 (Bìa cứng),LÊ QUÝ ĐÔN,195000,64,7,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/26/61/30/a3b2e389c2a7e7aae85d20dfa59b3a1c.jpg
Trường Ca: Động Hoa Vàng - Phạm Thiên Thư (Tri Thức Trẻ Books),PHẠM THIÊN THƯ,151500,6,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/e9/ba/9c/f8f7cd23e938ab5149834ce372b37428.jpg
Combo tuyển tập thơ LƯU QUANG VŨ GIÓ VÀ TÌNH YÊU THỔI TRÊN ĐẤT NƯỚC TÔI + thơ XUÂN QUỲNH KHÔNG BAO GIỜ LÀ CUỐI (tặng kèm bookmark),"LƯU QUANG VŨ, XUÂN QUỲNH",234000,25,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/5e/55/3a/7424d6f66993e7c64544a4a6d29f6d8c.jpg
Sách - Định trốn chạy mà có người níu lại,N/A,85500,2,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/54/65/ba/146d5143f80c770e7a7cc15da0ccbc0b.jpg
Quế Đường Thi Tập - Tập 2 (Bìa cứng),LÊ QUÝ ĐÔN,175000,61,7,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/4b/aa/50/7c93105904a0c96e72ffeb4e5d8d9f54.jpg
Sách Tết Giáp Thìn 2024 - Hợp Tuyển Văn Thơ Nhạc Hoạ Chủ Đề Mùa Xuân Và Ngày Tết,N/A,334100,23,2,4.5,https://salt.tikicdn.com/cache/280x280/ts/product/17/1c/0a/582ccad631c714523060c73a5404e48c.jpg
