ten sach,ten tac gia,gia sach,so luong da ban,so luong binh luan,danh gia trung binh,anh sach
Tự Học Nhanh Microsoft Office- Visio( Dùng cho các phiên bản 2021-2020-2019-2016),"PHẠM QUANG HIỂN, VĂN THỊ TƯ",136000,17,3,4.3,https://salt.tikicdn.com/cache/280x280/ts/product/36/7e/f8/be995f4c0fca67d2d5955be00b762370.jpg
Sách AutoCAD Dành Cho Người Bắt Đầu ( Tặng Sổ tay Xương Rồng ),KS PHẠM QUANG HUY,156000,6,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/e6/93/bb/4796b0b3aa32b098ad5d5111a80cd9b7.jpg
Tăng Cường Tin Học Quốc Tế - IC3-GS6 Level 1 - Digital Literacy (Tái Bản 2024),IIG VIỆT NAM,77900,10,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/ae/5e/24/fab937dfa00a4e91600c4460e58c2042.jpg
"Sách Excel Tin Học Văn Phòng Từ Cơ Bản Đến Nâng Cao, Tặng Video Hướng Dẫn + File Thực Hành",NHIEU TAC GIA,188000,14,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/c9/8a/66/3defb8bb36b09c45146f8d366c0ab846.png
Chat GPT Thực Chiến,DỊCH DƯƠNG,130200,2,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/8a/9e/ee/b88a651317b1b894550c7dd8e4a02e6a.jpg
Tăng Cường Tin Học Quốc Tế - IC3-GS6 Spark Level 3 - Dành Cho Lớp 5,IIG VIỆT NAM,71250,10,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/fa/3a/2c/1e6e676546e141d4cabcb270f7c808d6.jpg
Combo 2 Sách Excel Và Word Ứng Dụng Văn Phòng Từ Cơ Bản Đến Nâng Cao,N/A,351400,232,17,4.5,https://salt.tikicdn.com/cache/280x280/ts/product/42/7c/7a/dcf8471b680bfb7142de8c95fd1f907e.jpg
Tin Học Ứng Dụng - Phân Tích Dữ Liệu và Lập Mô Hình Kinh Doanh Trong EXCEL ( Tặng Kèm Sổ Tay),"PHẠM QUANG HIỂN - VĂN THỊ TƯ, PHẠM QUANG HIỂN, VĂN THỊ TƯ, VÃN THỊ TƯ",144000,59,7,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/7c/b1/ee0ea61f9e53caa42de15cc2f4d0196d.jpg
Công Thức Và Hàm Trong Excel ( Tặng sổ tay xương rồng ),PHẠM QUANG HIỂN - VĂN THỊ TƯ,132000,61,4,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/82/7a/58/9e1ad14e531d0b580933b7ff98bb9de3.jpg
Excel  Dành Cho Người Bắt Đầu,"TRẦN TƯỜNG THỤY, PHẠM QUANG HIỂN",124800,46,5,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/f7/97/95/ba355c48664b5b8545c27fd2de1ed03a.jpg
GIÁO TRÌNH MICROSOFT OFFICE (WORD - EXCEL)- Tặng kèm sổ tay xương rồng,KS PHẠM QUANG HUY,158400,3,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/3f/b3/b6/0501ab2c071108b357cb85f994e616ee.jpg
Tự Học Nhanh Microsoft Office-Microsoft Office Dành Cho Người Bắt Đầu,"PHẠM QUANG HUY, PHẠM QUANG HUẤN",132000,68,8,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/51/6a/30/ee8ac31ecdfa53782957a38bbb39d83a.jpg
Tăng Cường Tin Học Quốc Tế - IC3 GS6 Spark Level 1 - Dành Cho Lớp 3 (Tái Bản 2023),IIG VIỆT NAM,61560,40,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/d8/9a/08/84717f7b21c4561efbddc6481406667f.jpg
Sách Excel Power Query Và Power Pivot Tự Động Hóa Dữ Liệu Báo Cáo Cơ Bản ĐÀO TẠO TIN HỌC Có Kèm Video Khóa Học,N/A,160440,148,11,4.3,https://salt.tikicdn.com/cache/280x280/ts/product/9d/9c/e8/3a675422555c10157dcc2305d9fc59a4.jpg
"Sách Sổ Tay Kiến Thức Và Thực Hành 3 Ngôn Ngữ Lập Trình JavaScript, Python, C#",N/A,149000,11,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/cb/d9/c6/4442ae5f8af01603afa80f70016f8313.png
Tăng Cường Tin Học Quốc Tế - IC3 GS6 Spark Level 2 - Dành Cho Lớp 4 (Tái Bản 2023),IIG VIỆT NAM,51300,68,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/7c/38/e8/bc83cb2b9b9d183cb04dede7689ae6f2.jpg
Sách Word Soạn Thảo Văn Bản Ứng Dụng Tin Học Thực Tế Từ Cơ Bản Đến Nâng Cao Có Tặng Kèm Video Hướng Dẫn,NHIEU TAC GIA,188000,9,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/04/7c/f4/f2de8b80f6bf257abfb20ac4974a6573.png
Sách PowerPoint Tin Học Văn Phòng Từ Cơ Bản Đến Nâng Cao Cho Người Đi Làm + Tặng Kèm Video Hướng Dẫn,NHIEU TAC GIA,188000,2,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/fc/40/9c/99dad3f096ac65feacb6b48de17ded70.png
Excel Ứng Dụng Văn Phòng - Từ Cơ Bản Đến Nâng Cao,NGUYỄN QUANG VINH,153000,11,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/6d/00/00/616afaf49dcd35891f76197308ee7274.png
Combo 2 Sách Excel Và 150 Thủ Thuật Ứng Dụng Văn Phòng Từ Cơ Bản Đến Nâng Cao,N/A,378400,95,18,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/d9/c7/a9/7d7285c573707e4ecf5a8a792dd945bc.jpg
"Sách - Combo Sách Ôn Thi 3 Môn MOS Excel, Word, Powerpoint 2016 Specialist, Ứng dụng tin học văn phòng cơ bản - tinhocmos - Trọn bộ",N/A,699000,161,61,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/90/b9/a5/a835c8e62e23086cb75f411c2b47cfdc.png
AI 2041 - 10 Viễn Cảnh Cho Tương Lai,CHEN QIUFAN,218500,61,2,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/85/27/41/ec31bc791f8bc6cdbd630ab567fad9f2.jpg
Combo 2 Sách Power Query & Power Pivot Và 150 Thủ Thuật Excel Ứng Dụng Văn Phòng Kèm Video Khóa Học,N/A,369400,14,2,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/6c/d5/7f/69e09f03a27c7cf1fdd5fe59d16541e7.jpg
Sách Coding 10 lập trình với Python (Dành cho học sinh lớp 10),NGUYỄN HỮU HƯNG (CHỦ BIÊN),190000,16,2,3.0,https://salt.tikicdn.com/cache/280x280/ts/product/89/20/92/51d02bb4301ded19b768db7ea38c96fd.jpg
Tin Học Ứng Dụng - Phân Tích Dữ Liệu và Lập Mô Hình Kinh Doanh Trong EXCEL ( Tặng Kèm Sổ Tay),"PHẠM QUANG HIỂN - VĂN THỊ TƯ, PHẠM QUANG HIỂN, VĂN THỊ TƯ, VÃN THỊ TƯ",144000,59,7,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/7c/b1/ee0ea61f9e53caa42de15cc2f4d0196d.jpg
Sách - Combo 2 môn Chinh phục chứng chỉ MOS Word Excel 2019 Associate Specialist (Kèm Video bài giảng) - Luyện thi chứng chỉ MOS - tinhocmos,N/A,1049000,1,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/96/94/69/c3f1a4521867569ac351449c1987662c.png
Xin Chào AI! - Học Và Chơi Cùng Trí Tuệ Nhân Tạo,N/A,73950,6,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/9b/65/7c/e77539526ced5669932aa70c415a885a.png
Sách AutoCAD Dành Cho Người Bắt Đầu ( Tặng Sổ tay Xương Rồng ),KS PHẠM QUANG HUY,156000,6,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/e6/93/bb/4796b0b3aa32b098ad5d5111a80cd9b7.jpg
Tự Học Nhanh Microsoft Office- Visio( Dùng cho các phiên bản 2021-2020-2019-2016),"PHẠM QUANG HIỂN, VĂN THỊ TƯ",136000,17,3,4.3,https://salt.tikicdn.com/cache/280x280/ts/product/36/7e/f8/be995f4c0fca67d2d5955be00b762370.jpg
Combo 3 Sách Word Và Excel Và 150 Thủ Thuật Ứng Dụng Văn Phòng Từ Cơ Bản Đến Nâng Cao,N/A,551600,168,24,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/fe/88/d4/8ba91340feab54ebde97608a0d32650e.jpg
Cuốn Sách Cẩm Nang Sử Dụng Máy Tính Khoa Học Cho Casio Fx-880BTG Thế Hệ Mới Lớp 6-12,N/A,40000,51,6,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/7c/db/01/9d744efbe9bbc10e73af20759b7b547f.jpg
Microsoft Office Excel 2019,IIG VIỆT NAM,82935,14,2,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/1e/8f/db/f030e689956fb4a598bfef2211b9ded7.jpg
Microsoft Office Word 2019,IIG VIỆT NAM,66690,19,3,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/91/63/84/034506485c858e54886d042ca90baf5f.jpg
Microsoft Office Powerpoint 2019,IIG VIỆT NAM,66690,13,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/50/c4/a7/3ad5d3a9ac0058664790a8fe41c3466d.jpg
Sách PowerPoint Ứng Dụng Văn Phòng Quy Trình Thiết Kế Slide Chuyên Nghiệp Kèm Video Online Miễn Phí,N/A,169240,59,7,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/1e/4d/52/011d265b76cedc15d49853824defadae.jpg
Mối quan hệ 5.0,ELYAKIM KISLEV,144000,35,3,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/53/4c/9b/4066a77b9c193ec7d4b23bf448e56086.jpg
Thực Hành Phân Tích Dữ Liệu Và Lập Mô Hình Kinh Doanh Trong Excel,PHẠM QUANG HIỂN - VĂN THỊ TƯ,159800,9,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/90/c6/0e/60dc07e0f03c2b98ddc27975c14a74f5.jpg
Word Ứng Dụng Văn Phòng - Từ Cơ Bản Đến Nâng Cao,NGUYỄN QUANG VINH,173200,42,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/6e/c3/de/bc126131e2abbc39c8ab495f88ba5403.jpg
ChatGPT Toàn Tập - Bí Kíp Xây Dựng Sự Nghiệp Trong Kỷ Nguyên Số,NHIEU TAC GIA,249100,9,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/b0/cb/21/0a61705c4ce08d04e18a76aa1f77f619.jpg
Sách Tin Học - Thực Hành Phân Tích Dữ Liệu Và Lập Mô Hình Kinh Doanh Trong Excel- Bìa mềm- ( Tặng Sổ Tay Xương Rồng ),PHẠM QUANG HIỂN - VĂN THỊ TƯ,150400,13,3,3.7,https://salt.tikicdn.com/cache/280x280/ts/product/db/f7/ed/b2ec936f17ceba284cc5912bada1f8b3.jpg
Bài Tập Scratch Cho Học Sinh Tiểu Học,...,38000,5,1,5.0,https://salt.tikicdn.com/cache/280x280/ts/product/5f/01/58/ab0ce7eef42adb5380acefcf319bfa22.jpg
Kể Chuyện Bằng Dữ Liệu - Hành Trình Kiến Tạo Thay Đổi Trong Thời Đại Số,LẠI THỊ HẠNH,152200,2,0,0.0,https://salt.tikicdn.com/cache/280x280/ts/product/04/a2/f1/2c428a2f523989c7b88161624072ac57.jpg
